GRANDE_AREA_DO_CONHECIMENTO_1;AREA_DO_CONHECIMENTO_1;SUB_AREA_DO_CONHECIMENTO_1;ESPECIALIDADE_DO_CONHECIMENTO_1;GRANDE_AREA_DO_CONHECIMENTO_2;AREA_DO_CONHECIMENTO_2;SUB_AREA_DO_CONHECIMENTO_2;ESPECIALIDADE_DO_CONHECIMENTO_2;GRANDE_AREA_DO_CONHECIMENTO_3;AREA_DO_CONHECIMENTO_3;SUB_AREA_DO_CONHECIMENTO_3;ESPECIALIDADE_DO_CONHECIMENTO_3
CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;Clínica Veterinária;CIENCIAS_AGRARIAS;Medicina Veterinária;Patologia Animal;;CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;
CIENCIAS_AGRARIAS;Medicina Veterinária;Patologia Animal;Anatomia Patologia Animal;CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;Clínica Veterinária;CIENCIAS_AGRARIAS;Medicina Veterinária;Patologia Animal;Anatomia Patologia Animal;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Patologia Animal;Anatomia Patologia Animal;CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;Clínica Veterinária;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Ciência da Computação;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;Ensino-Aprendizagem;Avaliação da Aprendizagem;;;;;;;;
CIENCIAS_HUMANAS;Educação;Tópicos Específicos de Educação;Ensino Profissionalizante;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Física da Matéria Condensada;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Física da Matéria Condensada;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Física da Matéria Condensada;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Física Geral;;CIENCIAS_HUMANAS;Educação;Ensino-Aprendizagem;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Ciência da Computação;;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Ciência da Computação;;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Ciência da Computação;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Saúde Animal (Programas Sanitários);;;;
CIENCIAS_BIOLOGICAS;Morfologia;Histologia;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;Espermatogênese;CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;Fisiopatologia da Reprodução Animal;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;Inseminação Artificial Animal;CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;Biotecnologia Aplicada à Reprodução Animal;CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;Fisiopatologia da Reprodução Animal;CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;
CIENCIAS_AGRARIAS;Medicina Veterinária;Reprodução Animal;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_AGRARIAS;Agronomia;Fitotecnia;Manejo e Tratos Culturais;;;;;;;;
CIENCIAS_BIOLOGICAS;Microbiologia;Microbiologia Aplicada;Microbiologia Industrial e de Fermentação;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_HUMANAS;Geografia;;;CIENCIAS_HUMANAS;Geografia;Geografia Regional;;CIENCIAS_EXATAS_E_DA_TERRA;Geociências;Meio Ambiente;
CIENCIAS_HUMANAS;Geografia;;;;;;;;;;
CIENCIAS_HUMANAS;Geografia;;;;;;;;;;
CIENCIAS_HUMANAS;Geografia;;;;;;;;;;
CIENCIAS_HUMANAS;Geografia;;;;;;;;;;
CIENCIAS_BIOLOGICAS;Ecologia;;;CIENCIAS_BIOLOGICAS;Botânica;;;;;;
CIENCIAS_BIOLOGICAS;Botânica;;;CIENCIAS_BIOLOGICAS;Ecologia;;;;;;
CIENCIAS_BIOLOGICAS;Botânica;;;CIENCIAS_BIOLOGICAS;Ecologia;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Ensino de Física;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Ensino de Física;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Ensino de Física;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Física;Ensino de Física;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_AGRARIAS;Agronomia;Fitotecnia;Agroecologia;;;;;;;;
CIENCIAS_AGRARIAS;Agronomia;Fitotecnia;Agroecologia;;;;;;;;
CIENCIAS_AGRARIAS;Agronomia;Fitotecnia;Agroecologia;;;;;;;;
CIENCIAS_AGRARIAS;Agronomia;Fitotecnia;Agroecologia;;;;;;;;
CIENCIAS_AGRARIAS;Agronomia;Fitotecnia;Agroecologia;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_HUMANAS;Educação;Tópicos Específicos de Educação;Educação Especial;;;;;;;;
CIENCIAS_HUMANAS;Educação;Ensino-Aprendizagem;;;;;;;;;
CIENCIAS_HUMANAS;Educação;Ensino-Aprendizagem;;;;;;;;;
CIENCIAS_HUMANAS;Educação;Ensino-Aprendizagem;;;;;;;;;
CIENCIAS_HUMANAS;Educação;Ensino-Aprendizagem;;;;;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;;;;;;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;;;CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;Ciência de Alimentos;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;;;;;;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;Ciência e Tecnologia de Alimentos;;;;;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;Ciência e Tecnologia de Alimentos;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Agrometeorologia;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Produção de Frangos Tipo Caipira;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;
CIENCIAS_AGRARIAS;Zootecnia;;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Bioclimatologia;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Bioclimatologia;CIENCIAS_AGRARIAS;Zootecnia;Bioclimatologia;Conforto Térmico;;;;
CIENCIAS_AGRARIAS;Zootecnia;Agrometeorologia;;CIENCIAS_AGRARIAS;Zootecnia;Agrometeorologia;Estimativa de Precipitação Pluviométrica;;;;
CIENCIAS_AGRARIAS;Zootecnia;Bioclimatologia;;CIENCIAS_AGRARIAS;Zootecnia;Bioclimatologia;Conforto Térmico;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Produção de Ovos;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Qualidade de Ovos;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Conservação de Alimentos
CIENCIAS_AGRARIAS;Agronomia;Ciência do Solo;Irrigação;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;CIENCIAS_AGRARIAS;Zootecnia;Pastagem e Forragicultura;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Produção de Ruminantes
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;CIENCIAS_AGRARIAS;Zootecnia;Pastagem e Forragicultura;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Produção de Ruminantes
CIENCIAS_AGRARIAS;Zootecnia;Pastagem e Forragicultura;;CIENCIAS_AGRARIAS;Zootecnia;Pastagem e Forragicultura;Avaliação, Produção e Conservação de Forragens;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Pastagem e Forragicultura;Manejo e Conservação de Pastagens;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Tecnologia de Carnes;Cortes Aplicados Em Carcaças de Ovinos e Caprinos;CIENCIAS_AGRARIAS;Zootecnia;Tecnologia de Carnes;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais
CIENCIAS_AGRARIAS;Zootecnia;Tecnologia de Carnes;Cortes Aplicados Em Carcaças de Ovinos e Caprinos;CIENCIAS_AGRARIAS;Zootecnia;Tecnologia de Carnes;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;;;CIENCIAS_AGRARIAS;Zootecnia;Genética e Melhoramento dos Animais Domésticos;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Genética e Melhoramento dos Animais Domésticos;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Genética e Melhoramento dos Animais Domésticos;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Bioclimatologia;;CIENCIAS_AGRARIAS;Zootecnia;Bioclimatologia;Conforto Térmico
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Bovinocultura de Leite;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Produção de Ruminantes
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Bovinocultura de Leite;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Nutrição de Ruminantes;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;Nutrição e Alimentação Animal
CIENCIAS_AGRARIAS;Zootecnia;;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;;;;
CIENCIAS_AGRARIAS;Zootecnia;;;CIENCIAS_AGRARIAS;Zootecnia;Ecologia dos Animais Domésticos e Etologia;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Avaliação de Alimentos para Animais;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;;;;;
CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;;CIENCIAS_AGRARIAS;Zootecnia;Nutrição e Alimentação Animal;Nutrição de Ruminantes;;;;
CIENCIAS_EXATAS_E_DA_TERRA;Geociências;;;ENGENHARIAS;Engenharia Civil;ENGENHARIA DE AGRIMENSURA;Sistema de Informações geográficas;;;;
ENGENHARIAS;Engenharia Sanitária;Recursos Hídricos;;ENGENHARIAS;Engenharia Sanitária;Recursos Hídricos;Planejamento Integrado dos Recursos Hídricos;;;;
ENGENHARIAS;Engenharia Sanitária;Recursos Hídricos;;ENGENHARIAS;Engenharia Sanitária;Recursos Hídricos;Planejamento Integrado dos Recursos Hídricos;;;;
ENGENHARIAS;Engenharia Sanitária;Recursos Hídricos;;ENGENHARIAS;Engenharia Sanitária;Recursos Hídricos;Planejamento Integrado dos Recursos Hídricos;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;CIENCIAS_BIOLOGICAS;Imunologia;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;CIENCIAS_BIOLOGICAS;Imunologia;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;;CIENCIAS_AGRARIAS;Zootecnia;Produção Animal;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;;;CIENCIAS_AGRARIAS;Medicina Veterinária;Clínica e Cirurgia Animal;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Epidemiologia Animal;CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;Doenças Infecciosas de Animais;CIENCIAS_AGRARIAS;Medicina Veterinária;Medicina Veterinária Preventiva;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;;;;;
CIENCIAS_BIOLOGICAS;Microbiologia;Microbiologia Aplicada;;;;;;;;;
CIENCIAS_BIOLOGICAS;Microbiologia;Microbiologia Aplicada;;;;;;;;;
CIENCIAS_BIOLOGICAS;Microbiologia;Microbiologia Aplicada;Microbiologia Industrial e de Fermentação;;;;;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;Tecnologia de Alimentos;Tecnologia de Produtos de Origem Animal;;;;
CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;Ciência de Alimentos;Microbiologia de Alimentos;CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;
CIENCIAS_AGRARIAS;Ciência e Tecnologia de Alimentos;Ciência de Alimentos;Microbiologia de Alimentos;CIENCIAS_AGRARIAS;Medicina Veterinária;Inspeção de Produtos de Origem Animal;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
